MSE,SSIM,Tag
59.33159722222222,0.5300869722524029,1
58.25754123263889,0.5330568308584819,1
49.48456488715278,0.584910374820409,1
53.98746744791666,0.5831631769341504,1
60.00130208333334,0.515881940510191,1
78.5354275173611,0.6106948830738691,0
81.98011610243056,0.5378313059519991,0
90.50271267361113,0.2865620717211874,0
79.72157118055556,0.5883950462956348,0
80.12584092881944,0.4838058816484641,0
82.86588541666667,0.5464197262577297,0
48.79562717013889,0.6079260159687782,1
55.928005642361114,0.5300556567818556,1
52.347303602430564,0.5785653437683904,1
74.52210828993056,0.7362220603855331,0
72.14518229166667,0.7623460789021034,0
51.97623697916666,0.5776022333000562,1
72.9822048611111,0.6542730578207937,0
80.31583658854167,0.572408309624766,0
56.29964192708334,0.6092051648913346,1
71.47981770833333,0.5818428662719956,1
85.18975151909723,0.3313782344786473,0
82.8720431857639,0.4545852569820836,0
63.89358181423611,0.5643246106726026,1
93.16574435763887,0.44466047923012825,1
76.59185112847223,0.6371630604582283,0
80.04576280381944,0.6183715881489072,0
92.78678385416669,0.2438009195683168,0
76.81138780381944,0.691683839518281,0
52.16300455729166,0.5833701524443782,1
78.84771050347223,0.44039310431863227,0
80.59380425347223,0.5745402684617913,0
61.417588975694436,0.5686494239009191,1
73.25618489583333,0.5320059534646642,1
50.04044596354166,0.5874559982175716,0
63.15445963541666,0.6224706027616328,1
58.77587890625,0.5197848763740616,1
77.45524088541667,0.6409765397560174,0
97.83376736111113,0.6038556992333393,1
60.58710394965278,0.6242437436047716,1
77.28119574652777,0.7212109573581369,0
59.38590494791666,0.5287610106035601,0
80.61678059895833,0.4130574583388386,0
66.5646701388889,0.5881793972598338,1
90.41840277777777,0.3059318928134538,0
59.74283854166666,0.6018822878284986,1
64.59125434027777,0.5115938289487726,0
51.85953776041666,0.5862962227351328,1
60.04825846354166,0.4845085424538639,1
48.95285373263889,0.5999077989367072,1
64.90030924479167,0.5612776562402932,1
102.25618489583331,0.39332329905674135,1
53.85942925347222,0.5739707069036498,1
72.17466905381944,0.6705478688725772,0
50.52324761284722,0.5890630595716555,1
79.10224066840277,0.6108935056742211,0
75.98692491319444,0.6700862625880881,0
78.9053005642361,0.6284932686097601,0
57.52080620659722,0.5716964928339195,1
61.55802408854166,0.5222414067202218,1
82.06884765625,0.5776980695238474,0
57.888671875,0.5655752362981423,1
62.690565321180564,0.5407556898934233,1
79.046875,0.6344541196391705,0
77.9660915798611,0.6078988451927194,0
79.39784071180556,0.6033797169977927,0
50.31380208333334,0.5935645834636432,1
84.90785047743056,0.5587738399794497,1
78.32877604166667,0.6339756814025845,0
53.11895073784722,0.5646046079753178,1
52.47135416666666,0.5650702438290438,1
72.66590711805556,0.7384773054556354,0
49.56290690104166,0.611244418193054,1
76.04749891493056,0.6180590616006311,0
64.4914822048611,0.5644206506979605,1
53.10544162326389,0.5869014409379908,1
78.77587890625,0.6340134840718337,0
61.516384548611114,0.5173459893698797,0
53.64607747395834,0.5826993488209382,1
81.08634440104167,0.5401122911904471,0
74.15296766493056,0.6450622370516544,0
46.722276475694436,0.6192228321293525,0
97.28643120659723,0.19028927014914904,0
83.20320638020833,0.5344239531074615,0
84.0105251736111,0.5688704490485512,0
52.39276801215278,0.5835406613757825,1
88.0402560763889,0.3130940189575065,1
83.5429958767361,0.474447056550984,0
55.823377821180564,0.5548250760296043,1
82.33026801215277,0.5229318116924391,0
57.98578559027778,0.5737405923452839,1
80.4023708767361,0.5855186702973387,0
76.095458984375,0.5913064285824406,0
87.2963595920139,0.400265998643392,0
60.27001953125,0.4871426900488862,1
84.25960286458333,0.4680626176835085,0
77.93071831597223,0.6452592993667201,0
66.8376736111111,0.5169128735778724,1
51.393690321180564,0.5950720299111297,0
50.920301649305564,0.5930493715905708,1
82.45662434895833,0.5040252096547923,0
79.135986328125,0.6517950451253497,0
79.55162217881944,0.5317444221563635,0
50.072265625,0.5944166907592122,1
49.576931423611114,0.597051297573977,1
51.57039388020834,0.5876368066536586,1
86.46440972222223,0.5924521829172098,1
78.94501410590277,0.5758091195009067,0
49.80314127604166,0.5931623574271533,1
88.3727756076389,0.3744047813708921,0
81.31220160590277,0.5763208782015095,0
94.04017469618056,0.2237813151976602,1
53.34746636284722,0.5753891409541038,1
78.68269856770833,0.6660013991403352,0
54.04342990451389,0.5561740923757079,1
88.4347873263889,0.3964054944322719,0
59.340087890625,0.5204074157440091,1
76.7431369357639,0.7111985707419746,0
55.685438368055564,0.5455033929653248,1
82.82169596354167,0.5448823509906212,0
51.80365668402778,0.5838249282600492,1
73.34540473090277,0.6546527358844486,0
72.34657118055556,0.5836530297621312,1
59.81778971354166,0.4995901363390828,1
75.51719835069444,0.6382853065855078,0
79.773193359375,0.6124699086810482,0
55.149169921875,0.5599128158341412,1
62.26193576388889,0.4942268496508918,1
55.11593967013889,0.5493912822911661,1
55.791286892361114,0.5439033097196408,1
51.3310546875,0.5937184202633159,0
84.326171875,0.5310486040285399,0
76.39203559027777,0.6736386930696728,0
52.39157443576389,0.5830488084811077,1
56.473768446180564,0.5757139457684604,1
50.941297743055564,0.5940142284913562,1
75.6081814236111,0.6916847886583868,0
55.86311848958334,0.5786155534538286,1
52.101453993055564,0.5838283547803951,1
81.2499728732639,0.5395649804745446,0
77.3867458767361,0.6841924240565184,0
77.24839952256944,0.6320887635532375,0
94.36219618055556,0.2400292651523269,0
89.38872612847223,0.3280358309320998,0
83.61469184027777,0.4803678087355996,0
77.01793077256944,0.6678940038168218,0
113.45027669270831,0.4955559498038064,1
59.95442708333334,0.5904392475149832,1
76.31396484375,0.6841955590844331,0
72.11509874131944,0.7435707620056279,0
77.7759060329861,0.6510875898122153,0
76.65196397569444,0.6897183027252932,0
90.50154622395831,0.305507170980222,0
53.95244683159722,0.5831914748048562,1
51.66777886284722,0.5823064043056863,1
76.14073350694444,0.6194061254539602,0
80.0016818576389,0.581041806372134,0
100.86802842881944,0.5634325366211942,1
78.17740885416667,0.6599912774925547,0
78.03382703993056,0.606097259935759,0
88.23697916666669,0.39504692184368734,0
80.93568250868056,0.6105125555621497,0
75.88606770833333,0.6377056738973286,0
84.462890625,0.4664249648693927,0
87.079345703125,0.4511945185531552,0
75.64081488715277,0.7339535204154418,0
75.9924045138889,0.6117861109388696,0
68.65728081597223,0.593108440303831,1
54.288953993055564,0.5599660941126078,1
55.33420138888889,0.5608377199420862,1
57.240478515625,0.5612478211069768,1
50.48095703125,0.5934090634339185,1
49.863525390625,0.5962943806528913,1
72.2646484375,0.6668842476091976,0
75.89653862847223,0.6816954778590953,0
58.18671332465278,0.5576212208561503,1
83.896484375,0.47007573698995203,0
78.45868598090277,0.6460992363945596,0
57.41606987847222,0.5427332844395872,1
115.30455186631944,0.4019103780573457,1
52.77959526909722,0.5906394048413429,1
95.47759331597223,0.6142631270005788,1
79.86273871527777,0.5664805989792789,0
80.8986545138889,0.5837206096030725,0
78.00642903645833,0.6069270747861516,0
75.00493706597223,0.6691447510067093,0
81.1294216579861,0.5711425110829593,0
52.08987087673611,0.5988302943957838,1
74.7629123263889,0.6433637573222512,0
93.07625325520831,0.24999604709213394,1
49.93994140625,0.5954269001499329,1
58.893663194444436,0.5318001175827171,1
94.77652994791669,0.5363019519948863,1
72.21394856770833,0.7494905749685697,0
79.55476888020833,0.5969697664337469,0
79.9521484375,0.5496421531230153,0
58.671142578125,0.524047406175131,1
80.6623806423611,0.6236373510343907,0
85.3415798611111,0.4921301705916888,0
81.19441731770833,0.6126866496267872,0
64.56770833333333,0.6312842568751432,1
56.77240668402778,0.5628809228441264,1
77.0681423611111,0.6533873050901658,0
90.64165581597223,0.2798399369694389,1
73.54744466145833,0.6505992212446063,0
73.64078776041667,0.7124089941058103,0
83.43470594618056,0.5204999368459993,0
52.152940538194436,0.5682669927340497,1
52.578260633680564,0.5785310264331944,1
55.46728515625,0.5484164171143454,1
49.94319661458334,0.5930101404243873,1
48.95236545138889,0.6132219261753371,1
55.802029079861114,0.5587671303535983,1
52.24346245659722,0.5837874536180502,1
49.34423828125,0.6032679424441586,1
73.79657660590277,0.6554368388551125,0
86.48844401041669,0.3200213115897203,1
83.38517252604167,0.4652409044203717,0
80.91484917534723,0.6044187262762473,0
84.46820746527777,0.4781178547001828,0
78.1828342013889,0.6702481969549691,0
51.03610568576389,0.579243041950161,1
53.73822699652778,0.5877323227955225,1
51.86759440104166,0.5921552080233262,1
52.84429253472222,0.5763762970172861,1
79.76220703125,0.6270412466648492,0
87.08943684895831,0.3375695814757967,0
53.91145833333334,0.5827717033614568,1
72.51180013020833,0.667795669851358,0
59.419921875,0.5041823537966867,1
45.74826388888889,0.6252578413351925,0
79.2026095920139,0.6203951710979955,0
60.50284830729166,0.5419946454900952,1
75.828857421875,0.7174448442487866,0
53.44091796875,0.5563774022681542,1
82.05875651041667,0.3450945113261543,1
58.58525933159722,0.6135219135797444,1
85.1062282986111,0.5284674409026896,0
81.99175347222223,0.5588149160037832,0
51.061876085069436,0.592295423898808,1
81.64393446180556,0.5592236296657859,0
52.306640625,0.5770104633136335,1
76.234375,0.6234676063103942,0
58.28789605034722,0.5686330028485376,1
112.10451931423613,0.34702743535035996,1
85.33748372395833,0.6276857629153179,1
91.63861762152777,0.2452901510476637,0
59.89727105034722,0.593553812100628,1
58.23773871527778,0.5172597509462936,1
93.89309353298613,0.5494752953045964,1
74.457763671875,0.6117648140478024,0
78.52818467881944,0.6549987813254885,0
52.438232421875,0.5819025791925304,1
55.140245225694436,0.5651335064144665,1
61.303955078125,0.5123775181755759,1
55.71964518229166,0.5472227794272223,1
84.17051866319444,0.5207116051683557,0
80.88151041666667,0.5718965488517693,0
59.229275173611114,0.5509592141592662,0
80.60297309027777,0.5821031791248069,0
89.5907931857639,0.3390781051061615,0
78.1176486545139,0.6780647371358376,0
61.05517578125,0.4976244917051632,1
86.23451063368056,0.4670239181756781,0
75.0221896701389,0.6529051639970977,0
79.56388346354167,0.6423032544224249,0
54.15104166666666,0.5777430614066071,1
79.49628363715277,0.5966416632807127,0
53.23486328125,0.5845942127084297,1
56.91826714409722,0.614661215191042,1
62.92963324652778,0.5213670208586154,1
81.89124891493056,0.5270690546867172,0
76.03279622395833,0.6873793689866561,0
64.09375,0.5307728057947683,1
88.617431640625,0.26247135378047765,0
74.64507378472223,0.6562857032376274,0
85.00165473090277,0.448232529748292,0
82.0820041232639,0.5538960899792726,0
83.45838758680556,0.44852106298404737,0
63.98969184027778,0.5199649424250138,1
55.74883355034722,0.557133417464888,1
80.45819769965277,0.6147025816174494,0
99.37410481770831,0.5822603218783461,1
66.77387152777777,0.5294322650552606,1
56.54581705729166,0.4986918906626607,1
75.64911566840277,0.6006388892442337,0
57.395751953125,0.5301991042206607,1
72.0854220920139,0.4760130815667256,1
54.81534830729166,0.571160175609557,1
62.336290147569436,0.6088477511261674,1
51.625759548611114,0.575252819546583,1
94.93177625868056,0.2618485198646139,1
80.6753200954861,0.5599013910128511,0
85.40681966145833,0.4243273342584067,1
50.575303819444436,0.5993308458854162,1
63.027099609375,0.4935749556370376,0
84.13140190972223,0.5825060727640518,0
72.35527886284723,0.6887268685324208,0
53.535047743055564,0.5756435685530105,0
85.88099500868056,0.4991417208267657,0
52.0146484375,0.5743481313824574,1
89.67740885416669,0.3073216332260926,1
82.13164605034723,0.5388841299367894,0
79.6975368923611,0.6018380130843164,0
109.21695963541669,0.2569105690974877,1
66.89149305555556,0.6435541279429687,1
75.21771918402777,0.6439451067402651,0
86.39632161458331,0.35971986036240594,0
84.6887478298611,0.33319656645235285,1
52.84440104166666,0.5780323512306778,1
75.4841579861111,0.6711449507339752,0
56.576307508680564,0.5583632948589253,1
79.60546875,0.5860959928057702,0
68.16851128472223,0.5345005410532031,1
77.73621961805556,0.6017614693988116,0
55.44316948784722,0.5646046231028736,1
49.30685763888889,0.5987449011717312,1
68.3959689670139,0.6140623262732163,1
58.294786241319436,0.5245833817727044,0
64.30712890625,0.5167669694617005,1
91.32329644097223,0.5962399478153719,1
80.13316514756944,0.5850254908176915,0
82.54847547743056,0.542333701820711,0
57.22135416666666,0.5208585938893879,1
52.18771701388889,0.5735155050103409,1
100.77463107638887,0.3779712474137076,1
76.7163357204861,0.6683347958597103,0
65.8452419704861,0.6006404599516331,1
80.27815755208333,0.4062960531834896,0
77.96818033854167,0.6242186896092313,0
50.17317708333334,0.5763654809175756,1
52.33992513020834,0.5883550032693209,1
49.12443033854166,0.5974431665987402,1
80.05181206597223,0.52559966533678,0
73.3699001736111,0.6075858844356526,0
82.75933159722223,0.5478464091875164,0
49.758056640625,0.6050199908478779,0
50.418565538194436,0.5971238337386184,0
73.16962348090277,0.6580587925995286,0
59.851426866319436,0.526675276747799,0
58.43158637152778,0.5399458524320082,1
82.85142686631944,0.5217150534755596,0
53.512315538194436,0.5574484610861413,1
83.22081163194444,0.3666130038923857,0
53.625244140625,0.5577460488561212,1
89.3776584201389,0.3039517162769415,1
71.94346788194444,0.6277873240069666,1
59.779052734375,0.4953741232045478,1
52.53936089409722,0.5903124163613809,1
48.12749565972222,0.60920599628684,1
99.45334201388887,0.5850691505833233,1
81.80525716145833,0.5836336199129318,0
76.3639865451389,0.6396262656161791,0
53.21893988715278,0.5686161758103137,1
52.0546875,0.5866039189765163,1
78.1523166232639,0.6204623490908702,0
74.33455403645833,0.7259952391827674,0
50.968044704861114,0.598595443463402,0
81.19672309027777,0.6096581023701878,0
56.23505316840278,0.5718075186264738,1
80.5808376736111,0.6252376304811449,0
52.373426649305564,0.5852170951692764,0
111.43899197048613,0.5322189502334284,1
83.58772786458333,0.4584422219195231,0
83.91585286458333,0.5259411867080208,0
65.079345703125,0.5196105334072203,1
54.75138346354166,0.5749597102451464,1
49.289794921875,0.6043031567779523,1
65.66441514756944,0.6453920691328869,1
103.187255859375,0.3863335940475371,1
83.42762586805556,0.5512036903341282,0
103.56491427951387,0.4128902630708955,1
75.5492892795139,0.6630874821806529,0
54.612575954861114,0.5474116402672706,1
57.70754665798611,0.5200163507327479,1
51.80422634548611,0.5659094922235604,1
57.40804036458334,0.565400271053616,1
74.33070203993056,0.6275629724766084,0
77.2275119357639,0.6613463470947012,0
74.29961480034723,0.6619895406773182,0
88.3720974392361,0.2866191538781348,0
47.123426649305564,0.6139036976745893,1
74.1052517361111,0.7177538580733084,0
81.50469292534723,0.6092923906114919,0
91.35793728298613,0.2815451910642029,1
86.51079644097223,0.4470666805380959,0
48.850341796875,0.6118107372787974,1
78.44664171006944,0.6519070219243452,0
56.58002387152778,0.5590409448154008,1
75.46614583333333,0.6776666824235534,0
50.080213758680564,0.6024883696064826,1
50.01676432291666,0.6041389047855972,1
73.5800509982639,0.4545634515996294,1
92.88311089409723,0.2402757038568675,0
95.70933702256944,0.607693757844264,1
48.97512478298611,0.6096934231058471,1
78.14911566840277,0.6495482129854502,0
61.502305772569436,0.6159484516464133,1
76.750732421875,0.6051686241307462,0
62.23776584201389,0.5089963184911049,1
50.831922743055564,0.5874311712593736,1
47.61420355902778,0.6096145998990989,0
79.7321506076389,0.6089725229392572,0
86.36097547743056,0.4271780128992861,0
50.31559244791666,0.6028000247863532,1
80.30305989583333,0.5913608222964248,0
81.1894802517361,0.5635866268904112,0
80.87236870659723,0.5903977309327724,0
83.86737738715277,0.5004496003466675,0
86.91807725694444,0.4264946378125665,0
91.94205729166669,0.2619745107075001,0
50.38715277777778,0.5918554480923249,1
76.7947048611111,0.6913571776799529,0
81.24175347222223,0.6146712945203003,0
82.15068901909723,0.5607599838775801,0
76.40814887152777,0.6167690724266092,0
92.83553059895831,0.22325288018901515,1
84.6449924045139,0.3505950748621352,1
75.39013671875,0.7190933892113821,0
76.70836046006944,0.6558863531264388,0
72.21394856770833,0.665634083145995,0
56.47371419270834,0.5495170890663084,1
77.23768446180556,0.6534325597934059,0
87.5298122829861,0.3211262823673393,0
75.89729817708333,0.7145986196793657,0
51.56271701388889,0.5824170389433927,1
77.63750542534723,0.6630177741955817,0
78.02872721354167,0.6149575888208065,0
52.063829210069436,0.573169678499459,0
48.03363715277778,0.5983405564033129,1
71.04389105902777,0.6836536820445692,0
79.37432183159723,0.6424964147858767,0
90.77468532986113,0.27348738595559924,1
57.01236979166666,0.5343321463878471,1
92.98209635416669,0.25920855764405704,0
76.90540907118056,0.6969477865284671,0
88.6886935763889,0.3770755723635635,0
52.324815538194436,0.5772374104734573,1
52.050889756944436,0.5967843912677818,1
75.75599500868056,0.6924304805099191,0
87.8410373263889,0.3960686318567196,0
93.315185546875,0.2327065466846087,0
89.34282769097223,0.3118718159965876,0
55.34931098090278,0.5581840492200876,1
49.275146484375,0.6026860794583453,0
50.97197808159722,0.594974466316922,1
93.45255533854169,0.21370516999934655,0
77.93058268229167,0.611764669087316,0
52.83770073784722,0.567459383569674,1
80.5592990451389,0.5587211699583426,0
63.03662109375,0.543027500551137,1
64.878173828125,0.4975549590917822,1
85.28531901041667,0.30035537165265525,1
79.03889973958333,0.6095696693384538,0
73.2724338107639,0.6734145829712488,0
82.47696940104167,0.33012197083959505,0
57.054443359375,0.5441240584247129,1
101.34016927083331,0.5531116865349869,1
49.528211805555564,0.5960642707243947,1
76.56114366319444,0.6161340225043647,0
72.66297743055556,0.6943540526165706,0
83.43684895833333,0.5179438673466379,0
53.32880316840278,0.5542182625200385,1
63.45846896701389,0.4816706760371911,1
58.77558051215278,0.5338133710591937,1
53.83053927951389,0.5648944541770261,1
75.24549696180556,0.7041193188296749,0
80.92146809895833,0.5858043224617651,0
86.87901475694444,0.3943386988687692,0
73.5055881076389,0.6836213126725431,0
89.27533637152777,0.2894473632074192,0
76.92979600694444,0.6053725021667035,0
51.98076714409722,0.582798189069427,1
50.99799262152778,0.591911723148058,1
81.14306640625,0.5752235792312079,0
82.22623697916667,0.5694260443329513,0
74.97029622395833,0.7007354454803647,0
55.67526584201389,0.5533080170667328,1
57.124403211805564,0.5605847126027242,1
55.584852430555564,0.5785735837545966,1
73.72816297743056,0.6539416288167819,0
89.66132269965277,0.27966339514758715,0
79.50846354166667,0.5922384919991429,0
50.92803276909722,0.5784771066339811,1
76.33599175347223,0.6846536523424923,0
52.672119140625,0.5876937198158161,1
53.768310546875,0.5589028983903996,1
58.80620659722222,0.5314236548757032,1
55.86273871527778,0.5880721299825764,1
74.7714572482639,0.6527558779526919,0
54.080186631944436,0.5680798206663802,1
58.088731553819436,0.5304958679875093,1
52.47637261284722,0.5991390929194008,1
53.959852430555564,0.5595232973976328,1
91.59071180555556,0.5250010367830216,1
58.12076822916666,0.5699509791734696,1
79.53059895833333,0.6169349845104677,0
83.81024848090277,0.5017251481456771,0
72.10750325520833,0.6704232946806341,0
96.74525282118056,0.2153706314204077,0
52.500379774305564,0.5706312790960522,1
75.63555230034723,0.6505614025844452,0
80.63335503472223,0.4175348412862788,1
83.57733832465277,0.3545375157046005,0
76.71183268229167,0.6874435468561942,0
78.17854817708333,0.6521221527422066,0
53.54218207465278,0.5649706981773941,1
104.42051866319444,0.4450297004350878,1
47.767686631944436,0.6059512218865871,0
74.71614583333333,0.6344138512143012,0
75.26567925347223,0.6962119344692298,0
59.50189887152778,0.5309573007441215,0
59.77783203125,0.5362211014635067,1
58.933946397569436,0.6188851620619255,1
81.11043294270833,0.5912274871736266,0
85.4136013454861,0.3755891545651145,0
79.9325900607639,0.5961830999294258,0
82.38951280381944,0.5386721842982803,0
47.87909613715278,0.60023221836036,1
98.342529296875,0.23393342819975854,0
78.8769259982639,0.6305154650749799,0
75.02582465277777,0.6965470909388787,0
53.06377495659722,0.5589968833277328,1
79.56670464409723,0.6226362769151543,0
81.11165364583333,0.6140081151570326,0
69.56868489583333,0.5949974544365509,1
61.181504991319436,0.5293824217827653,1
51.92483181423611,0.5699642238710177,1
80.51524522569444,0.6004775460561548,0
63.19061957465278,0.5879861080318275,1
49.881591796875,0.5967480693391817,1
80.42274305555556,0.5847578417159742,0
58.35004340277778,0.5543516075189936,1
86.13850911458331,0.3139466115171332,0
59.11102973090278,0.5461382941727269,0
55.43549262152778,0.5396034497102709,1
78.29405381944444,0.6007187300915532,0
51.990125868055564,0.5669094942859163,1
49.313720703125,0.5893550954109275,1
87.30604383680556,0.5151895550016281,1
58.40646701388889,0.5746160650306716,1
93.32750108506944,0.4979997427438896,1
80.361572265625,0.5635139075102421,0
55.768907335069436,0.5647589347348707,1
58.02297634548611,0.5228594576091911,1
59.198377821180564,0.6083147970588749,1
55.211208767361114,0.5638303731749079,1
50.80156792534722,0.5815245301727864,1
78.23402235243056,0.5967510993654469,0
73.20393880208333,0.6596697129145039,0
51.450954861111114,0.6274700306992385,1
52.326063368055564,0.5892964878299551,1
53.43839518229166,0.5580266338491819,1
53.118543836805564,0.5564252170161487,0
58.32025824652778,0.5576130163890788,1
54.57101779513889,0.5849750214646803,1
74.51570638020833,0.6606094091230468,0
55.983045789930564,0.5751270594504473,1
78.81651475694444,0.6195491916461315,0
91.66593424479169,0.5635525240659214,1
82.79402669270833,0.5876523233832923,1
80.449951171875,0.4579031129603304,0
89.12836371527777,0.3654485833337587,0
91.32416449652777,0.2692775483471667,0
78.78008355034723,0.6377215217292762,0
70.5920681423611,0.4964457619572665,1
100.41254340277777,0.5607265496772204,1
75.87727864583333,0.3636944777032747,0
74.62098524305556,0.6173062713326103,0
84.24308268229167,0.4810798342002874,0
100.02620442708331,0.5570428848249357,1
77.13216145833333,0.7198835704160833,0
57.13205295138889,0.5631757069486925,1
80.0659450954861,0.5914484982486954,0
71.3398166232639,0.681980140901796,0
56.37188042534722,0.5058636544789261,0
83.4435763888889,0.4925798635314808,0
77.72010633680556,0.6168441590630941,0
80.77625868055556,0.6069776066831583,0
51.766737196180564,0.5856450132857588,1
76.78217230902777,0.6312928642510699,0
60.70526801215278,0.5395365098067858,0
60.777696397569436,0.5773769783655831,1
78.79212782118056,0.639523871866678,0
97.05216471354169,0.5509867941426082,1
50.75925021701389,0.5792043365642195,1
80.37030707465277,0.6241271689723511,0
51.871717664930564,0.5862783209632445,1
82.0969509548611,0.5320507176564953,0
80.87635633680556,0.5736364763982055,0
54.03908962673611,0.5728185377926348,1
49.71042209201389,0.6007979244992552,0
82.05482313368056,0.552017634035586,0
75.50835503472223,0.6242807050324459,0
74.22159830729167,0.6559740666728342,0
49.90285915798611,0.5945245779720327,1
79.92591688368056,0.6075092221465245,0
57.929443359375,0.5492563288808743,0
83.25374348958333,0.4714785103203975,0
64.7392578125,0.5138692495630771,1
85.21720377604167,0.5246212504318913,0
55.60492621527778,0.5530629754213595,1
75.98328993055556,0.6213900114219874,0
75.63837348090277,0.6508630143605068,0
60.35530598958334,0.5294266678900215,1
86.4614529079861,0.3109129943658225,1
56.41815863715278,0.5427464052515799,1
80.683349609375,0.5708984679169483,0
89.16273328993056,0.3575876785434483,0
77.03046332465277,0.6867478055704075,0
52.80194769965278,0.5952384614905061,1
81.8401150173611,0.5861825147057552,0
50.35918511284722,0.6087744818021655,0
78.48502604166667,0.3780222237608553,0
73.67578125,0.6747815317602903,0
53.75786675347222,0.576315782616572,1
58.483778211805564,0.5889865793127258,1
56.478759765625,0.5194872508312866,1
80.01850043402777,0.4929863318486961,0
59.702501085069436,0.5548205432475863,1
59.40787760416666,0.5912666467107307,1
81.18486870659723,0.5827022220008629,0
76.84955512152777,0.5997425674836352,1
51.05645073784722,0.6045320812561601,1
81.81559244791667,0.5523449562375002,0
74.9341091579861,0.7174680964601216,0
76.8083767361111,0.7060951131104193,0
76.32828776041667,0.6638481380169781,0
88.15912543402777,0.31654589367429425,1
102.82020399305556,0.4942247940224192,1
59.809353298611114,0.5057478340825153,1
83.8825412326389,0.5388502996968154,0
106.52324761284723,0.5359906854241058,1
49.80802408854166,0.5982623709225517,1
83.84236653645833,0.5854626496200717,1
74.74962022569444,0.6545955075439008,0
56.910780164930564,0.5706688727186855,1
58.775254991319436,0.5212173954971276,1
55.33626302083334,0.5964931290255977,1
79.8803439670139,0.6313319157119579,0
78.07172309027777,0.5850416998571712,0
79.14751519097223,0.5701710391550426,0
71.89434136284723,0.7579302345135654,0
48.54351128472222,0.6068631843347659,1
75.04698350694444,0.6939331833870871,0
82.6462673611111,0.5780415997224331,0
79.08707682291667,0.5885812417601063,1
52.16455078125,0.5878720068466653,1
81.33916558159723,0.5921467178016876,0
51.44124348958334,0.5928581526020528,1
77.86558702256944,0.6972218252977784,0
56.88617621527778,0.5549350373762792,1
54.125596788194436,0.5718989780937844,0
111.62744140625,0.5039952798836532,1
84.94783528645833,0.44807040976533696,0
57.195448133680564,0.5618410426761906,1
86.35270182291669,0.4616910843126936,0
50.72965494791666,0.5942052732897707,1
53.38777669270834,0.5841656110496869,0
79.86748589409723,0.586261569726486,0
82.0010036892361,0.6253470092218598,0
73.51806640625,0.6531456576432105,0
53.19864908854166,0.5754721681535437,1
72.50919596354167,0.7550308174084801,0
88.6377224392361,0.33057144069353056,0
59.75046115451389,0.5417915725667712,1
53.038953993055564,0.5986551331393952,1
72.96815321180556,0.6585921130710071,0
79.17754448784723,0.4975188999379413,0
80.08135308159723,0.6192561566166866,0
88.78257921006944,0.30765779845243496,1
72.13178168402777,0.6049324354338859,1
52.613905164930564,0.5824266804714713,1
84.733154296875,0.5147369072485702,0
48.561143663194436,0.6090888379373747,1
60.675537109375,0.6142894705322166,1
79.586181640625,0.3985978177535187,0
50.45746527777778,0.6200529793037152,0
79.0681423611111,0.6630762159688461,0
